3e808f5f-942b-47e4-b75b-02ab133a33dd;Santo Stefano Di Magra;19037;SP;La Spezia;Liguria;Italia;44.1650993;9.9173304;True
24ed352f-b849-4b50-b4ce-02b0b477fb8a;Costa Vescovato;15050;AL;Alessandria;Piemonte;Italia;44.8164301;8.9268719;True
91a93428-a434-46c4-94c1-02b20bfd0fc7;Masera' Di Padova;35020;PD;Padova;Veneto;Italia;45.3207113;11.8709849;True
aaa243c4-e4bd-4914-849f-02b495cbc9a8;Corazzo;88821;KR;Crotone;Calabria;Italia;NULL;NULL;True
c6fa09ac-d928-407a-93a4-02c144af8b12;Trequanda;53020;SI;Siena;Toscana;Italia;43.1889394;11.6673852;True
b956b88f-f195-46f2-8a15-02c15c740074;Magazzeno;41056;MO;Modena;Emilia-Romagna;Italia;NULL;NULL;True
fac1d014-5122-47e6-9985-02c1e699e37a;Molfetta;70056;BA;Bari;Puglia;Italia;41.1992456;16.5968279;True
7dcbaf94-fd1b-4bed-9653-02c4d445ed98;Trepalle;23030;SO;Sondrio;Lombardia;Italia;46.5270028;10.1753894;True
16f3bdec-7ff5-42b4-b073-02c92c9eb546;Torre Canavese;10010;TO;Torino;Piemonte;Italia;45.392056;7.759818;True
6cfa1cf1-ceb4-45b6-b6fc-02cbd4a3c089;Villanova Strisaili;08040;NU;Nuoro;Sardegna;Italia;NULL;NULL;True
25203c7b-b5d1-4814-abb6-02d205a6aa9f;Forno Canavese;10084;TO;Torino;Piemonte;Italia;45.345353;7.591015;True
f333f4ab-1ca0-4ecc-90d2-02d4ddaf9593;Bagno Di Gavorrano;58021;GR;Grosseto;Toscana;Italia;42.9393438;10.8869206;True
b8cbd5b5-f7a1-4b35-916d-02d692799172;Castello D'Argile;40050;BO;Bologna;Emilia-Romagna;Italia;44.6813212;11.2961688;True
cccddd14-535e-4149-87e4-02dc0192a858;San Bassano;26020;CR;Cremona;Lombardia;Italia;45.2435457;9.8078755;True
ca66491f-9335-4660-be53-02de67b8587e;Centuripe;94010;EN;Enna;Sicilia;Italia;37.622952;14.739079;True
727071e1-6237-4653-b909-02e695120de6;Tiedoli;43043;PR;Parma;Emilia-Romagna;Italia;NULL;NULL;True
ab7fe933-23cf-47b4-bd21-02e9971d0d35;Pimentel;09020;CA;Cagliari;Sardegna;Italia;39.485542;9.06554;True
b9ef37d2-1dc7-4b12-acf2-02ea1cf67d14;Ganzirri;98165;ME;Messina;Sicilia;Italia;38.2572013;15.6099108;True
caad0473-55de-4f00-8100-02ee6080dd0b;Borgo Annunziata;91100;TP;Trapani;Sicilia;Italia;NULL;NULL;True
973f4de6-49a6-425d-b4ed-02f3db6c5c3f;Locara;37040;VR;Verona;Veneto;Italia;45.414655;11.3373624;True
c4bd8699-3672-41fe-9380-02f8bdb09ab5;Lustra;84050;SA;Salerno;Campania;Italia;40.288304;15.068255;True
cddaee8d-16bb-4bd0-83c6-02f97afb4b26;St.Kassian;39030;BZ;Bolzano;Trentino-Alto Adige;Italia;46.5710618;11.9323556;True
0d3283b9-7d19-4e1b-b9f8-02fbbc0c8d39;Castellaro;18011;IM;Imperia;Liguria;Italia;43.865221;7.868748;True
b856faa2-bbe4-4530-a04f-03006d452627;Zoccorino;20050;MI;Milano;Lombardia;Italia;NULL;NULL;True
1591c01b-7878-4747-8cea-0302017ded88;Brugine;35020;PD;Padova;Veneto;Italia;45.296592;11.995113;True
516e54a0-50f4-461c-a56c-0303b1a9f2f4;San Martino Stella;17010;SV;Savona;Liguria;Italia;NULL;NULL;True
